sample_id,text,target
sms_4582,Not course. Only maths one day one chapter with in one month we can finish.,0
sms_4584,"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",1
sms_4586,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm,1
sms_4587,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876",1
sms_4589,I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :),0
sms_4590,Have you not finished work yet or something?,0
sms_4592,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50,1
sms_4594,It's ok i wun b angry. Msg u aft i come home tonight.,0
sms_4596,Yo sorry was in the shower sup,0
sms_4597,"Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit",0
sms_4598,Full heat pa:-) i have applyed oil pa.,0
sms_4600,Have you laid your airtel line to rest?,0
sms_4603,"Hey j! r u feeling any better, hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof luv me xxxx",0
sms_4605,THANX 4 PUTTIN DA FONE DOWN ON ME!!,0
sms_4608,Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!,0
sms_4611,Just glad to be talking to you.,0
sms_4613,Sorry da. I gone mad so many pending works what to do.,0
sms_4615,hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30,0
sms_4617,Ü called dad oredi...,0
sms_4621,THIS IS A LONG FUCKIN SHOWR,0
sms_4624,"U need my presnts always bcz U cant mis love. ""jeevithathile irulinae neekunna prakasamanu sneham"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me....",0
sms_4625,Jus finish blowing my hair. U finish dinner already?,0
sms_4626,I'm on the bus. Love you,0
sms_4627,Lol ... I knew that .... I saw him in the dollar store,0
sms_4628,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!,1
sms_4630,Only saturday and sunday holiday so its very difficult:),0
sms_4631,Everybody had fun this evening. Miss you.,0
sms_4632,"Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?",0
sms_4636,How come i din c ü... Yup i cut my hair...,0
sms_4637,K k pa Had your lunch aha.,0
sms_4639,Captain vijaykanth is doing comedy in captain tv..he is drunken :),0
sms_4640,Of course. I guess god's just got me on hold right now.,0
sms_4644,Sorry i din lock my keypad.,0
sms_4646,Are you planning to come chennai?,0
sms_4647,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705,1
sms_4648,God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!,0
sms_4649,We are okay. Going to sleep now. Later,0
sms_4651,"Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to ""DRINK"". . . But don't ""DRIVE """,0
sms_4652,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611,1
sms_4653,Where r e meeting tmr?,0
sms_4654,Lol yes. But it will add some spice to your day.,0
sms_4655,Hope you are having a great day.,0
sms_4656,Our Prasanth ettans mother passed away last night. Just pray for her and family.,0
sms_4657,"K, I'll work something out",0
sms_4658,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04,1
sms_4660,I cant pick the phone right now. Pls send a message,0
sms_4661,You call him and tell now infront of them. Call him now.,0
sms_4664,No. Yes please. Been swimming?,0
sms_4665,Mum not going robinson already.,0
sms_4666,Ok set let u noe e details later...,0
sms_4667,Not..tel software name..,0
sms_4668,I send the print  outs da.,0
sms_4669,IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO,0
sms_4671,"I didnt get ur full msg..sometext is missing, send it again",0
sms_4672,"Probably not, I'm almost out of gas and I get some cash tomorrow",0
sms_4675,I'm leaving my house now.,0
sms_4676,"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text",1
sms_4680,Sry da..jst nw only i came to home..,0
sms_4682,Are you staying in town ?,0
sms_4686,"Alright we'll bring it to you, see you in like  &lt;#&gt;  mins",0
sms_4688,Eatin my lunch...,0
sms_4689,Hmmm.but you should give it on one day..,0
sms_4690,"Didn't try, g and I decided not to head out",0
sms_4692,Surly ill give it to you:-) while coming to review.,0
sms_4694,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,0
sms_4695,Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.,0
sms_4696,"URGENT! Your Mobile No 07808726822 was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU",1
sms_4698,"Okey dokey, i‘ll be over in a bit just sorting some stuff out.",0
sms_4701,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",1
sms_4702,I liked the new mobile,0
sms_4703,Anytime...,0
sms_4706,Hey anyway i have to :-),0
sms_4707,Wow so healthy. Old airport rd lor. Cant thk of anything else. But i'll b bathing my dog later.,0
sms_4708,Wif my family booking tour package.,0
sms_4710,"Haha awesome, I might need to take you up on that, what you doin tonight?",0
sms_4714,Big brother‘s really scraped the barrel with this shower of social misfits,0
sms_4715,Oops i thk i dun haf enuff... I go check then tell ü..,0
sms_4716,S:)8 min to go for lunch:),0
sms_4717,"Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow.",0
sms_4718,"K will do, addie &amp; I are doing some art so I'll be here when you get home",0
sms_4719,My uncles in Atlanta. Wish you guys a great semester.,0
sms_4720,"Aiyo... Her lesson so early... I'm still sleepin, haha... Okie, u go home liao den confirm w me lor...",0
sms_4721,Forgot to tell ü smth.. Can ü like number the sections so that it's clearer..,0
sms_4722,"Yup. Anything lor, if u dun wan it's ok...",0
sms_4723,"I'm home, my love ... If your still awake ... *loving kiss*",0
sms_4726,"There'll be a minor shindig at my place later tonight, you interested?",0
sms_4729,I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt;,0
sms_4731,I dont know ask to my brother. Nothing problem some thing that. Just i told .,0
sms_4732,K:)eng rocking in ashes:),0
sms_4733,Wat time r ü going to xin's hostel?,0
sms_4734,Good Morning my Dear Shijutta........... Have a great &amp; successful day.,0
sms_4735,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,1
sms_4739,I bought the test yesterday. Its something that lets you know the exact day u ovulate.when will get 2u in about 2 to 3wks. But pls pls dont fret. I know u r worried. Pls relax. Also is there anything in ur past history u need to tell me?,0
sms_4740,We have pizza if u want,0
sms_4742,Many more happy returns of the day. I wish you happy birthday.,0
sms_4743,Ya very nice. . .be ready on thursday,0
sms_4744,I am in hospital da. . I will return home in evening,0
sms_4745,Thinking of u ;) x,0
sms_4746,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,1
sms_4747,Orh i tot u say she now still dun believe.,0
sms_4748,"When you just put in the + sign, choose my number and the pin will show. Right?",0
sms_4749,The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8,0
sms_4750,Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx,0
sms_4752,Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,1
sms_4753,Well boy am I glad G wasted all night at applebees for nothing,0
sms_4754,Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..,1
sms_4755,Ok lor... Or u wan me go look 4 u?,0
sms_4757,Don't make life too stressfull.. Always find time to Laugh.. It may not add years to your Life! But surely adds more life to ur years!! Gud ni8..swt dreams..,0
sms_4759,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,1
sms_4760,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 £100 cash. Name the NEW US President? txt ans to 80082,1
sms_4761,I'm home. Doc gave me pain meds says everything is fine.,0
sms_4762,It's é only $140 ard...É rest all ard $180 at least...Which is é price 4 é 2 bedrm ($900),0
sms_4764,Prepare to be pleasured :),0
sms_4765,Hi.:)technical support.providing assistance to us customer through call and email:),0
sms_4769,I'm not sure if its still available though,0
sms_4770,watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..,0
sms_4771,CHEERS LOU! YEAH WAS A GOODNITE SHAME U NEVA CAME! C YA GAILxx,0
sms_4772,Hi..i got the money da:),0
sms_4773,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",0
sms_4776,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas",0
sms_4777,Quite lor. But dun tell him wait he get complacent...,0
sms_4778,Sorry completely forgot * will pop em round this week if your still here?,0
sms_4779,U R THE MOST BEAUTIFUL GIRL IVE EVER SEEN. U R MY BABY COME AND C ME IN THE COMMON ROOM,0
sms_4780,O we cant see if we can join denis and mina? Or does denis want alone time,0
sms_4781,Sen told that he is going to join his uncle finance in cbe,0
sms_4782,Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke,0
sms_4783,"Call me, i am senthil from hsbc.",0
sms_4785,Indeed and by the way it was either or - not both !,0
sms_4788,Ü thk of wat to eat tonight.,0
sms_4789,"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come...",0
sms_4790,We're on the opposite side from where we dropped you off,0
sms_4791,Yup. Izzit still raining heavily cos i'm in e mrt i can't c outside.,0
sms_4793,Gd luck 4 ur exams :-),0
sms_4794,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.,0
sms_4795,Sorry that was my uncle. I.ll keep in touch,0
sms_4796,Saw Guys and Dolls last night with Patrick Swayze it was great,0
sms_4797,URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893,1
sms_4799,Just come home. I don't want u to be miserable,0
sms_4800,I dont know why she.s not getting your messages,0
sms_4801,"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?",0
sms_4802,"The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?",0
sms_4803,Reverse is cheating. That is not mathematics.,0
sms_4805,"Er, hello, things didn‘t quite go to plan – is limping slowly home followed by aa and with exhaust hanging off",0
sms_4806,Sorry for the delay. Yes masters,0
sms_4807,Call me when u finish then i come n pick u.,0
sms_4808,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05,1
sms_4809,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.,0
sms_4812,E admin building there? I might b slightly earlier... I'll call u when i'm reaching...,0
sms_4815,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,0
sms_4817,Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...,0
sms_4819,How's ur paper?,0
sms_4822,Im good! I have been thinking about you...,0
sms_4824,:-) :-),0
sms_4825,Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?,0
sms_4826,I am going to sleep. I am tired of travel.,0
sms_4828,Yup but it's not giving me problems now so mayb i'll jus leave it...,0
sms_4830,"How long before you get reply, just defer admission til next semester",0
sms_4836,"OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK.",0
sms_4837,Yay can't wait to party together!,0
sms_4839,All boys made fun of me today. Ok i have no problem. I just sent one message just for fun,0
sms_4840,That's one of the issues but california is okay. No snow so its manageable,0
sms_4841,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,1
sms_4842,"Hmmm.... Mayb can try e shoppin area one, but forgot e name of hotel...",0
sms_4849,S.this will increase the chance of winning.,0
sms_4854,I'm fine. Hope you are also,0
sms_4855,"Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent.",0
sms_4857,yes baby! I need to stretch open your pussy!,0
sms_4858,Thanks  and ! Or bomb and date as my phone wanted to say!,0
sms_4859,Ok...,0
sms_4862,Nokia phone is lovly..,0
sms_4864,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,1
sms_4865,Sorry da..today i wont come to play..i have driving clas..,0
sms_4866,I'm really sorry I lit your hair on fire,0
sms_4869,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",0
sms_4870,1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face  &lt;#&gt; .joker face.,0
sms_4871,Dip's cell dead. So i m coming with him. U better respond else we shall come back.,0
sms_4873,Hi dis is yijue i would be happy to work wif ü all for gek1510...,0
sms_4874,Lol! Oops sorry! Have fun.,0
sms_4876,"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?",0
sms_4877,lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468,1
sms_4878,The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...,0
sms_4880,Yeah just open chat and click friend lists. Then make the list. Easy as pie,0
sms_4881,alright tyler's got a minor crisis and has to be home sooner than he thought so be here asap,0
sms_4882,When/where do I pick you up,0
sms_4884,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",0
sms_4886,Poor girl can't go one day lmao,0
sms_4887,Or just do that 6times,0
sms_4888,Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.,1
sms_4891,Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?,0
sms_4893,Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.,0
sms_4894,Send me the new number,0
sms_4896,Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,1
sms_4898,I cant pick the phone right now. Pls send a message,0
sms_4902,Taka lor. Wat time u wan 2 come n look 4 us?,0
sms_4903,* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw,1
sms_4904,I;m reaching in another 2 stops.,0
sms_4906,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers,1
sms_4907,Will you come online today night,0
sms_4908,Then anything special?,0
sms_4910,Will do. Have a good day,0
sms_4914,"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.",1
sms_4915,You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.,0
sms_4916,We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow!,0
sms_4917,"Just dropped em off, omw back now",0
sms_4918,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",1
sms_4919,Sitting in mu waiting for everyone to get out of my suite so I can take a shower,0
sms_4920,Re your call; You didn't see my facebook huh?,0
sms_4921,"G says you never answer your texts, confirm/deny",0
sms_4922,"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng.",0
sms_4923,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,0
sms_4926,Ok... Let u noe when i leave my house.,0
sms_4928,Wanna do some art?! :D,0
sms_4929,Just hopeing that wasn‘t too pissed up to remember and has gone off to his sisters or something!,0
sms_4931,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service",1
sms_4932,"Good morning, my boytoy! How's those yummy lips ? Where's my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?",0
sms_4935,Hey do you want anything to buy:),0
sms_4936,"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?",0
sms_4937,K..k.:)congratulation ..,0
sms_4939,No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x,0
sms_4940,Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.,0
sms_4941,Ü go home liao? Ask dad to pick me up at 6...,0
sms_4942,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?,0
sms_4943,"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice...",0
sms_4945,Wrong phone! This phone! I answer this one but assume the other is people i don't well,0
sms_4948,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!,1
sms_4949,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...",1
sms_4951,Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night,0
sms_4953,"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.",1
sms_4955,U coming back 4 dinner rite? Dad ask me so i re confirm wif u...,0
sms_4957,"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it.",0
sms_4958,I'm vivek:)i got call from your number.,0
sms_4959,Why didn't u call on your lunch?,0
sms_4960,"What i mean was i left too early to check, cos i'm working a 9-6.",0
sms_4962,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND",0
sms_4964,I want to see your pretty pussy...,0
sms_4965,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,1
sms_4966,"A few people are at the game, I'm at the mall with iouri and kaila",0
sms_4969,Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.,0
sms_4971,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that,0
sms_4974,Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.,0
sms_4978,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP""",0
sms_4980,Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :),0
sms_4981,So what u doing today?,0
sms_4983,Slept? I thinkThis time ( &lt;#&gt;  pm) is not dangerous,0
sms_4986,Dont let studying stress you out. L8r.,0
sms_4989,Which channel:-):-):):-).,0
sms_4991,Phony £350 award - Todays Voda numbers ending XXXX are selected to receive a £350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,1
sms_4992,"We made it! Eta at taunton is 12:30 as planned, hope that‘s still okday?! Good to see you! :-xx",0
sms_4995,My drive can only be read. I need to write,0
sms_4997,Happy new year. Hope you are having a good semester,0
sms_4999,Can you talk with me..,0
sms_5000,"Hmph. Go head, big baller.",0
sms_5001,Well its not like you actually called someone a punto. That woulda been worse.,0
sms_5002,"Nope. Since ayo travelled, he has forgotten his guy",0
sms_5004,CDs 4u: Congratulations ur awarded £500 of CD gift vouchers or £125 gift guaranteed & Freeentry 2 £100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16,1
sms_5007,ILL B DOWN SOON,0
sms_5008,Oh k. . I will come tomorrow,0
sms_5009,Go fool dont cheat others ok,0
sms_5010,"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar",0
sms_5013,U attend ur driving lesson how many times a wk n which day?,0
sms_5014,"Uncle G, just checking up on you. Do have a rewarding month",0
sms_5015,Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*,0
sms_5017,Hey gals...U all wanna meet 4 dinner at nìte?,0
sms_5018,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs,1
sms_5019,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?,0
sms_5026,I was gonna ask you lol but i think its at 7,0
sms_5027,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL,1
sms_5029,Go chase after her and run her over while she's crossing the street,0
sms_5030,I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate),1
sms_5032,Hey... Very inconvenient for your sis a not huh?,0
sms_5033,Ok i vl..do u know i got adsense approved..,0
sms_5034,"* Was really good to see you the other day dudette, been missing you!",0
sms_5036,How many times i told in the stage all use to laugh. You not listen aha.,0
sms_5038,(You didn't hear it from me),0
sms_5039,Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.,0
sms_5040,Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.,0
sms_5041,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468,1
sms_5043,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.,1
sms_5044,O ic lol. Should play 9 doors sometime yo,0
sms_5045,"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor...",0
sms_5046,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",0
sms_5049,Yeah so basically any time next week you can get away from your mom &amp; get up before 3,0
sms_5050,"Edison has rightly said, ""A fool can ask more questions than a wise man can answer"" Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)",0
sms_5052,With my sis lor... We juz watched italian job.,0
sms_5055,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,1
sms_5057,Goodnight da thangam I really miss u dear.,0
sms_5059,"Geeeee ... Your internet is really bad today, eh ?",0
sms_5061,I think i am disturbing her da,0
sms_5062,"Sorry, I'll call you  later. I am in meeting sir.",0
sms_5065,I dunno lei... Like dun haf...,0
sms_5066,But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa.,0
sms_5067,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.,0
sms_5069,Talk to g and x about that,0
sms_5071,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,1
sms_5072,As in different styles?,0
sms_5073,WIN a £200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 £1.50perweeksub.,1
sms_5075,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,0
sms_5077,"Well, i'm glad you didn't find it totally disagreeable ... Lol",0
sms_5079,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.,1
sms_5080,Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.,0
sms_5086,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?,0
sms_5087,"Good morning, im suffering from fever and dysentry ..will not be able to come to office today.",0
sms_5088,I wont do anything de.,0
sms_5089,What type of stuff do you sing?,0
sms_5090,"St andre, virgil's cream",0
sms_5092,"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt...",0
sms_5093,Gokila is talking with you aha:),0
sms_5094,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem.",0
sms_5095,K.k.this month kotees birthday know?,0
sms_5096,But i'm really really broke oh. No amount is too small even  &lt;#&gt;,0
sms_5097,Sorry about that this is my mates phone and i didnt write it love Kate,0
sms_5098,"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!",1
sms_5099,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money.",0
sms_5103,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ,0
sms_5104,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied ""Boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8",0
sms_5107,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA,0
sms_5108,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL",0
sms_5109,Oh you got many responsibilities.,0
sms_5110,You have 1 new message. Please call 08715205273,1
sms_5111,I've reached sch already...,0
sms_5112,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906,1
sms_5113,U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?,0
sms_5114,Argh why the fuck is nobody in town ;_;,0
sms_5117,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....,0
sms_5118,Are you driving or training?,0
sms_5122,NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?,0
sms_5125,"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...",0
sms_5126,"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola",0
sms_5128,Wot about on wed nite I am 3 then but only til 9!,0
sms_5129,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",0
sms_5130,Any way where are you and what doing.,0
sms_5133,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.",0
sms_5134,Sday only joined.so training we started today:),0
